,Data,GGBR4,GGBR3,CSNA3
1943,2020-10-26,19.17222785949707,15.131865501403809,19.89130973815918
1944,2020-10-27,19.629501342773438,15.499763488769531,20.1068058013916
1945,2020-10-28,18.473848342895508,14.667990684509277,19.366622924804688
1946,2020-10-29,18.70663833618164,14.867936134338379,19.732030868530273
1947,2020-10-30,18.13296890258789,14.476043701171875,19.24481964111328
1948,2020-11-03,19.27199935913086,15.187847137451172,20.978164672851562
1949,2020-11-04,18.523731231689453,14.532031059265137,20.08806800842285
1950,2020-11-05,18.581928253173828,14.62000560760498,19.657073974609375
1951,2020-11-06,18.714956283569336,15.035889625549316,19.460315704345703
1952,2020-11-09,18.38896942138672,14.730020523071289,19.628965377807617
1953,2020-11-10,17.4110107421875,14.029740333557129,18.748239517211914
1954,2020-11-11,17.494596481323242,14.166577339172363,18.69202423095703
1955,2020-11-12,17.285634994506836,13.860708236694336,18.28913688659668
1956,2020-11-13,17.494596481323242,14.158528327941895,18.073640823364258
1957,2020-11-16,17.544750213623047,14.230972290039062,18.504634857177734
1958,2020-11-17,17.879093170166016,14.134380340576172,18.69202423095703
1959,2020-11-18,17.528032302856445,14.126330375671387,18.382831573486328
1960,2020-11-19,17.75371742248535,14.174627304077148,19.010583877563477
1961,2020-11-23,18.43075942993164,14.585136413574219,20.00374412536621
1962,2020-11-24,18.907207489013672,14.842711448669434,21.203031539916992
1963,2020-11-25,18.840335845947266,14.939298629760742,21.737089157104492
1964,2020-11-26,19.199758529663086,15.140528678894043,22.72087860107422
1965,2020-11-27,19.02422523498535,15.027841567993164,22.496015548706055
1966,2020-11-30,18.890487670898438,14.971497535705566,22.02754020690918
1967,2020-12-01,19.893522262573242,15.655679702758789,22.44916534423828
1968,2020-12-02,19.592613220214844,15.55103874206543,22.589710235595703
1969,2020-12-03,18.790180206298828,15.212972640991211,21.755828857421875
1970,2020-12-04,19.1746826171875,15.663725852966309,24.463594436645508
1971,2020-12-07,19.450515747070312,15.85690975189209,24.59476661682129
1972,2020-12-08,19.283342361450195,15.583236694335938,24.604137420654297
1973,2020-12-09,18.91556167602539,15.229072570800781,24.19188117980957
1974,2020-12-10,19.22483253479004,15.75226879119873,26.73099708557129
1975,2020-12-11,19.191396713256836,15.68787670135498,26.468652725219727
1976,2020-12-14,19.066017150878906,15.583236694335938,25.494232177734375
1977,2020-12-15,19.893522262573242,15.744215965270996,26.37495994567871
1978,2020-12-16,19.87680435180664,15.848857879638672,26.58108901977539
1979,2020-12-17,20.395038604736328,16.18692398071289,27.564876556396484
1980,2020-12-18,20.75446128845215,16.661828994750977,28.483081817626953
1981,2020-12-21,20.38667869567871,16.508888244628906,28.914077758789062
1982,2020-12-22,20.25200080871582,16.19234848022461,28.39875602722168
1983,2020-12-23,20.403514862060547,16.314096450805664,28.914077758789062
1984,2020-12-28,20.395095825195312,16.435842514038086,29.082725524902344
1985,2020-12-29,20.622364044189453,16.468311309814453,30.49751091003418
1986,2020-12-30,20.580278396606445,16.460193634033203,29.841651916503906
1987,2021-01-04,21.918628692626953,17.206907272338867,32.015357971191406
1988,2021-01-05,22.448917388916016,17.710128784179688,32.59626388549805
1989,2021-01-06,23.52632713317871,18.4000301361084,33.97357177734375
1990,2021-01-07,24.86467742919922,19.877225875854492,36.100433349609375
1991,2021-01-08,24.494319915771484,19.68242835998535,36.3159294128418
1992,2021-01-11,23.820934295654297,19.07369613647461,35.51952362060547
1993,2021-01-12,23.164386749267578,18.62729263305664,35.678810119628906
1994,2021-01-13,22.398414611816406,18.099720001220703,33.96420669555664
1995,2021-01-14,23.332731246948242,18.45684814453125,35.032318115234375
1996,2021-01-15,21.952299118041992,17.83999252319336,32.19337844848633
1997,2021-01-18,22.263736724853516,17.945507049560547,32.83049774169922
1998,2021-01-19,21.607187271118164,17.51533317565918,30.956613540649414
1999,2021-01-20,21.161069869995117,17.16632652282715,31.012826919555664
2000,2021-01-21,21.060062408447266,17.003997802734375,31.31264877319336
2001,2021-01-22,21.34625244140625,17.19879150390625,31.837343215942383
2002,2021-01-26,20.24358558654785,16.362794876098633,30.91913604736328
2003,2021-01-27,19.90689468383789,16.281631469726562,30.094623565673828
2004,2021-01-28,20.445602416992188,16.8416690826416,31.050308227539062
2005,2021-01-29,19.57020378112793,16.0300235748291,28.483081817626953
2006,2021-02-01,19.561784744262695,15.908272743225098,29.69173812866211
2007,2021-02-02,19.334516525268555,15.770294189453125,28.67047119140625
2008,2021-02-03,19.80588722229004,16.159883499145508,29.213899612426758
2009,2021-02-04,19.51970100402832,15.989437103271484,29.13894271850586
2010,2021-02-05,20.36984634399414,16.54947280883789,31.284542083740234
2011,2021-02-08,20.201501846313477,16.679336547851562,32.4276123046875
2012,2021-02-09,20.3277587890625,16.646873474121094,33.21464920043945
2013,2021-02-10,19.839557647705078,16.208581924438477,32.22148513793945
2014,2021-02-11,20.29408836364746,16.395263671875,30.93787384033203
2015,2021-02-12,20.29408836364746,16.44396209716797,30.759855270385742
2016,2021-02-17,20.588693618774414,16.517009735107422,31.64995002746582
2017,2021-02-18,20.529773712158203,16.500774383544922,32.00598907470703
2018,2021-02-19,20.959054946899414,16.801084518432617,33.036624908447266
2019,2021-02-22,20.858049392700195,17.117626190185547,33.52383804321289
2020,2021-02-23,21.657690048217773,17.758827209472656,33.373924255371094
2021,2021-02-24,22.84453010559082,18.18899917602539,34.80744934082031
2022,2021-02-25,21.91020965576172,17.450403213500977,32.55878448486328
2023,2021-02-26,21.775535583496094,17.231258392333984,30.797330856323242
2024,2021-03-01,22.448917388916016,17.758827209472656,31.827972412109375
2025,2021-03-02,22.75193977355957,17.92115592956543,32.64311218261719
2026,2021-03-03,22.676183700561523,17.783178329467773,33.1865348815918
2027,2021-03-04,22.650930404663086,17.710128784179688,32.98978042602539
2028,2021-03-05,23.24856185913086,18.27828025817871,34.66691207885742
2029,2021-03-08,22.693016052246094,17.97797393798828,34.19844055175781
2030,2021-03-09,23.004459381103516,18.01044273376465,32.942935943603516
2031,2021-03-10,22.70143699645996,18.01044273376465,31.996618270874023
2032,2021-03-11,23.55999755859375,18.448726654052734,34.92925262451172
2033,2021-03-12,23.255563735961914,18.171178817749023,35.2478141784668
2034,2021-03-15,24.09276008605957,18.775253295898438,33.5706901550293
2035,2021-03-16,24.338003158569336,18.99565887451172,34.62006378173828
2036,2021-03-17,24.625526428222656,19.281368255615234,35.26655197143555
2037,2021-03-18,24.19424057006836,18.865049362182617,34.70438766479492
2038,2021-03-19,24.219614028930664,18.971168518066406,33.364559173583984
2039,2021-03-22,23.483890533447266,18.456890106201172,32.79301834106445
2040,2021-03-23,22.460643768310547,17.84465217590332,31.38760757446289
2041,2021-03-24,22.638233184814453,17.87730598449707,31.200220108032227
2042,2021-03-25,22.976497650146484,18.08138656616211,31.3594970703125
2043,2021-03-26,24.1857852935791,18.938518524169922,32.9241943359375
2044,2021-03-29,24.524049758911133,19.297693252563477,34.13284683227539
2045,2021-03-30,24.913047790527344,19.542591094970703,34.54510498046875
2046,2021-03-31,25.555747985839844,19.787487030029297,35.51015853881836
2047,2021-04-01,24.845396041870117,19.493608474731445,34.47951889038086
2048,2021-04-05,24.896137237548828,19.63238525390625,35.416465759277344
2049,2021-04-06,25.488094329833984,20.105846405029297,36.700077056884766
2050,2021-04-07,25.970121383666992,20.448701858520508,37.37467956542969
2051,2021-04-08,26.054689407348633,20.693593978881836,38.50837326049805
2052,2021-04-09,26.31684112548828,20.987468719482422,40.37289810180664
2053,2021-04-12,26.401405334472656,20.922161102294922,41.11308288574219
2054,2021-04-13,27.010282516479492,21.305831909179688,42.2374153137207
2055,2021-04-14,27.39082145690918,21.77113151550293,43.577239990234375
2056,2021-04-15,27.585325241088867,22.07316780090332,44.08319091796875
2057,2021-04-16,27.509212493896484,22.162965774536133,44.97328567504883
2058,2021-04-19,27.49230194091797,22.146635055541992,44.43922805786133
2059,2021-04-20,27.28934669494629,21.86092758178711,43.7177848815918
2060,2021-04-22,28.160367965698242,22.57111930847168,45.64788818359375
2061,2021-04-23,28.346418380737305,22.701730728149414,45.93833923339844
2062,2021-04-26,29.006025314331055,23.15070343017578,48.27132797241211
2063,2021-04-27,29.115962982177734,23.305803298950195,47.774749755859375
2064,2021-04-28,29.318920135498047,23.60784149169922,48.13078689575195
2065,2021-04-29,29.082138061523438,23.240497589111328,47.072044372558594
2066,2021-04-30,28.09272003173828,22.554794311523438,46.08824920654297
2067,2021-05-03,27.48384666442871,22.040515899658203,45.40737533569336
2068,2021-05-04,27.610698699951172,22.081329345703125,45.71123123168945
2069,2021-05-05,29.132877349853516,23.428253173828125,47.18302917480469
2070,2021-05-06,30.460561752319336,24.46497344970703,47.95216369628906
2071,2021-05-07,30.756534576416016,24.49762535095215,48.07560729980469
2072,2021-05-10,30.76499366760254,24.62823486328125,48.180057525634766
2073,2021-05-11,31.838973999023438,25.2976131439209,49.15808868408203
2074,2021-05-12,30.993324279785156,24.62006950378418,46.92665100097656
2075,2021-05-13,30.130752563476562,23.92620277404785,45.5118293762207
2076,2021-05-14,29.268186569213867,23.264989852905273,44.628746032714844
2077,2021-05-17,30.286279678344727,24.076364517211914,45.96760559082031
2078,2021-05-18,30.679834365844727,24.490331649780273,46.72724533081055
2079,2021-05-19,30.346172332763672,24.266788482666016,44.86613464355469
2080,2021-05-20,29.34518051147461,23.654117584228516,44.81865692138672
2081,2021-05-21,28.977293014526367,23.59616470336914,43.39433670043945
2082,2021-05-24,28.13886260986328,22.80962562561035,42.94804763793945
2083,2021-05-25,27.548538208007812,22.644041061401367,41.92253875732422
2084,2021-05-26,27.847978591918945,22.784786224365234,42.653682708740234
2085,2021-05-27,28.30997085571289,23.198753356933594,42.69166946411133
2086,2021-05-28,27.933534622192383,22.75166893005371,42.387813568115234
2087,2021-05-31,28.164525985717773,22.96693229675293,42.653682708740234
2088,2021-06-01,29.191181182861328,23.73691177368164,45.01805877685547
2089,2021-06-02,28.56663703918457,23.455413818359375,44.23942947387695
2090,2021-06-04,27.770977020263672,22.842741012573242,43.3183708190918
2091,2021-06-07,27.2833194732666,22.495010375976562,42.03647994995117
2092,2021-06-08,26.812768936157227,22.321142196655273,41.59019470214844
2093,2021-06-09,27.437318801879883,22.6854305267334,42.520751953125
2094,2021-06-10,27.497203826904297,22.75994873046875,42.56822967529297
2095,2021-06-11,28.232975006103516,23.058006286621094,43.20442581176758
2096,2021-06-14,27.462980270385742,22.768224716186523,42.84359359741211
2097,2021-06-15,27.17209815979004,22.519847869873047,42.25487518310547
2098,2021-06-16,25.786117553710938,21.476648330688477,40.260826110839844
2099,2021-06-17,24.810794830322266,20.491405487060547,38.26677322387695
2100,2021-06-18,24.879240036010742,20.706668853759766,39.311279296875
2101,2021-06-21,25.555118560791016,21.19515037536621,39.91898727416992
2102,2021-06-22,25.495229721069336,21.244827270507812,40.36527633666992
2103,2021-06-23,25.486675262451172,21.128917694091797,40.99197769165039
2104,2021-06-24,26.325111389160156,21.683631896972656,42.349830627441406
2105,2021-06-25,26.38499641418457,21.76642608642578,41.352806091308594
2106,2021-06-28,26.15399932861328,21.749866485595703,40.76408767700195
2107,2021-06-29,25.88878059387207,21.551162719726562,42.43528747558594
2108,2021-06-30,25.33267593383789,21.054399490356445,41.770606994628906
2109,2021-07-01,24.768016815185547,20.863975524902344,41.238861083984375
2110,2021-07-02,25.461008071899414,21.360734939575195,42.796119689941406
2111,2021-07-05,25.39256477355957,21.360734939575195,43.26139450073242
2112,2021-07-06,25.289897918701172,21.277944564819336,42.340335845947266
2113,2021-07-07,25.666337966918945,21.749866485595703,43.802642822265625
2114,2021-07-08,24.89634895324707,21.178590774536133,41.86555862426758
2115,2021-07-12,26.01711082458496,21.76642608642578,44.44832992553711
2116,2021-07-13,26.119779586791992,21.716751098632812,44.894622802734375
2117,2021-07-14,25.777557373046875,21.592559814453125,43.109474182128906
2118,2021-07-15,25.606449127197266,21.451810836791992,43.96406173706055
2119,2021-07-16,25.204343795776367,21.211711883544922,42.444786071777344
2120,2021-07-19,25.24712371826172,21.037839889526367,41.875057220458984
2121,2021-07-20,25.349788665771484,21.277944564819336,42.321346282958984
2122,2021-07-21,25.923002243041992,21.691913604736328,43.26139450073242
2123,2021-07-22,26.145444869995117,21.88233757019043,43.58424758911133
2124,2021-07-23,26.299442291259766,21.88233757019043,43.432315826416016
2125,2021-07-26,27.206317901611328,22.45361328125,44.9705810546875
2126,2021-07-27,26.23099708557129,21.592559814453125,44.51480484008789
2127,2021-07-28,26.290884017944336,21.658794403076172,43.27088928222656
2128,2021-07-29,26.864099502563477,22.01480484008789,45.70174026489258
2129,2021-07-30,26.350772857666016,21.650514602661133,44.391361236572266
2130,2021-08-02,26.290884017944336,21.592559814453125,43.76476287841797
2131,2021-08-03,26.992435455322266,21.89061737060547,43.872127532958984
2132,2021-08-04,27.04376792907715,21.87405776977539,44.34061813354492
2133,2021-08-05,26.299442291259766,21.277944564819336,42.58378219604492
2134,2021-08-06,26.829879760742188,21.749866485595703,42.378814697265625
2135,2021-08-09,26.487661361694336,21.526323318481445,42.290977478027344
2136,2021-08-10,27.154987335205078,21.832660675048828,42.73994445800781
2137,2021-08-11,27.445873260498047,22.105880737304688,43.04250717163086
2138,2021-08-12,27.069429397583008,21.832660675048828,42.57401657104492
2139,2021-08-13,26.795658111572266,21.56772232055664,41.58824157714844
2140,2021-08-16,25.95722198486328,20.863975524902344,40.4560546875
2141,2021-08-17,25.216835021972656,20.229427337646484,39.23603057861328
2142,2021-08-18,24.99907112121582,20.07713508605957,38.32832717895508
2143,2021-08-19,24.162866592407227,19.38336181640625,36.112762451171875
2144,2021-08-20,24.084470748901367,19.374897003173828,36.054203033447266
2145,2021-08-23,24.25868034362793,19.459505081176758,35.75163650512695
2146,2021-08-24,25.16457176208496,20.110977172851562,37.66463851928711
2147,2021-08-25,25.303937911987305,20.254810333251953,36.79597854614258
2148,2021-08-26,24.772600173950195,19.907922744750977,35.68331527709961
2149,2021-08-27,25.216835021972656,20.1363582611084,36.551971435546875
2150,2021-08-30,24.9903621673584,20.195585250854492,35.81019592285156
2151,2021-08-31,24.668075561523438,19.747169494628906,34.024078369140625
2152,2021-09-01,24.519996643066406,19.628719329833984,34.04359817504883
2153,2021-09-02,23.857999801635742,19.078777313232422,33.39942932128906
2154,2021-09-03,23.84929084777832,19.011093139648438,33.97528076171875
2155,2021-09-06,24.119314193725586,19.290292739868164,33.33110427856445
2156,2021-09-08,23.56184196472168,18.82495880126953,32.41364288330078
2157,2021-09-09,23.87542152404785,19.32413673400879,33.379905700683594
2158,2021-09-10,23.77960205078125,19.011093139648438,32.94069290161133
2159,2021-09-13,23.9625244140625,19.1803035736084,32.804054260253906
2160,2021-09-14,23.997365951538086,19.154922485351562,32.33556365966797
2161,2021-09-15,23.805736541748047,18.9603271484375,32.54052734375
2162,2021-09-16,22.995662689208984,18.27501678466797,30.529926300048828
2163,2021-09-17,21.427778244018555,17.192049026489258,29.085412979125977
2164,2021-09-20,21.227436065673828,16.862085342407227,28.187475204467773
2165,2021-09-21,21.035802841186523,16.73517608642578,28.080114364624023
2166,2021-09-22,22.26398277282715,17.767377853393555,28.626684188842773
2167,2021-09-23,23.518291473388672,18.850339889526367,29.387981414794922
2168,2021-09-24,23.187292098999023,18.52883529663086,28.333879470825195
2169,2021-09-27,23.274396896362305,18.571138381958008,29.251338958740234
2170,2021-09-28,22.62052345275879,18.028724670410156,26.957691192626953
2171,2021-09-29,23.03582191467285,18.24397087097168,27.211454391479492
2172,2021-09-30,23.945945739746094,19.130765914916992,28.041072845458984
2173,2021-10-01,24.47611427307129,19.440717697143555,28.519323348999023
2174,2021-10-04,23.981287002563477,19.01023292541504,27.09433364868164
2175,2021-10-05,23.857582092285156,18.85525894165039,27.182174682617188
2176,2021-10-06,23.380430221557617,18.502260208129883,27.15289306640625
2177,2021-10-07,23.760385513305664,18.958574295043945,26.81128692626953
2178,2021-10-08,24.016633987426758,19.001623153686523,27.64090347290039
2179,2021-10-11,24.007797241210938,19.061891555786133,27.445701599121094
2180,2021-10-13,24.414257049560547,19.268524169921875,26.81128692626953
2181,2021-10-14,24.8825740814209,19.673181533813477,26.43063735961914
2182,2021-10-15,24.89141082763672,19.79371452331543,26.928409576416016
2183,2021-10-18,24.90024757385254,19.647350311279297,25.815746307373047
2184,2021-10-19,24.59098243713379,19.18242835998535,25.0544490814209
