,Data,Gerdau preferenciais,Gerdau Metalúrgica preferenciais,Vale,Usiminas,CSN,ArcelorMittal Brasil
83,2016-05-05,5.123183727264404,3.466007947921753,11.091581344604492,2.0054357051849365,8.427295684814453,20.31443977355957
84,2016-05-06,5.371669292449951,3.548532009124756,11.238049507141113,1.9799431562423706,8.519064903259277,20.31443977355957
85,2016-05-09,5.042792797088623,3.4316225051879883,10.139543533325195,1.8014932870864868,7.662569522857666,20.31443977355957
86,2016-05-10,5.247426509857178,3.5279011726379395,10.565630912780762,1.9799431562423706,8.006698608398438,20.31443977355957
87,2016-05-11,5.357053279876709,3.6104252338409424,10.612235069274902,2.0224311351776123,7.609038829803467,20.31443977355957
88,2016-05-12,5.152417182922363,3.4591317176818848,10.279354095458984,1.9714453220367432,7.364326477050781,20.31443977355957
89,2016-05-13,4.823539733886719,3.2940831184387207,9.773375511169434,1.8609766960144043,6.423710346221924,20.31443977355957
90,2016-05-16,4.501971244812012,3.060265064239502,9.939815521240234,1.852479100227356,6.362532615661621,20.31443977355957
91,2016-05-17,4.385035991668701,2.922725200653076,10.072967529296875,1.8354837894439697,6.30900239944458,20.31443977355957
92,2016-05-18,4.319260597229004,2.8883402347564697,9.79334831237793,1.7250149250030518,5.97252082824707,20.31443977355957
93,2016-05-19,4.143858909606934,2.7714312076568604,9.913185119628906,1.597550868988037,5.697219371795654,20.31443977355957
94,2016-05-20,4.246176719665527,2.860832929611206,9.407205581665039,1.5550627708435059,5.567216873168945,20.31443977355957
95,2016-05-23,4.297335624694824,2.8126933574676514,9.613591194152832,1.4785840511322021,5.528979778289795,20.31443977355957
96,2016-05-24,4.158474922180176,2.7851853370666504,9.333972930908203,1.4445936679840088,5.238383769989014,20.31443977355957
97,2016-05-25,4.260793209075928,2.8539555072784424,9.733428955078125,1.4785840511322021,5.161910533905029,20.31443977355957
98,2016-05-27,4.158474922180176,2.805816411972046,9.513729095458984,1.4445936679840088,4.917198181152344,20.31443977355957
99,2016-05-30,4.0926995277404785,2.7576777935028076,9.507071495056152,1.4106031656265259,4.9630818367004395,20.31443977355957
100,2016-05-31,4.070775508880615,2.7026610374450684,9.467123985290527,1.4191008806228638,5.001317501068115,20.31443977355957
101,2016-06-01,4.121934413909912,2.7714312076568604,9.606935501098633,1.4106031656265259,4.871313571929932,20.31443977355957
102,2016-06-02,4.202326774597168,2.805816411972046,9.953130722045898,1.4615888595581055,5.207794666290283,20.31443977355957
103,2016-06-03,4.465427875518799,2.922725200653076,10.811962127685547,1.546565055847168,5.613100528717041,20.31443977355957
104,2016-06-06,4.6408305168151855,3.0877723693847656,11.244707107543945,1.631541132926941,5.651336669921875,20.31443977355957
105,2016-06-07,4.61159610748291,3.0465118885040283,11.03166389465332,1.597550868988037,5.345445156097412,20.31443977355957
106,2016-06-08,4.750456809997559,3.115281343460083,11.317940711975098,1.7844982147216797,6.224881649017334,20.31443977355957
107,2016-06-09,4.51658821105957,2.99149489402771,10.452451705932617,1.6910245418548584,5.766046047210693,20.31443977355957
108,2016-06-10,4.282718658447266,2.8814635276794434,9.953130722045898,1.5210721492767334,5.314855575561523,20.31443977355957
109,2016-06-13,4.21694278717041,2.833325147628784,10.1195707321167,1.5040770769119263,5.353092670440674,20.31443977355957
110,2016-06-14,4.129243850708008,2.750800132751465,9.740087509155273,1.4191008806228638,5.100732803344727,20.31443977355957
111,2016-06-15,4.282718658447266,2.8952174186706543,9.986418724060059,1.7420099973678589,5.383681297302246,20.31443977355957
112,2016-06-16,4.363110065460205,2.9433562755584717,10.139543533325195,1.7080196142196655,5.536626815795898,20.31443977355957
113,2016-06-17,4.290026664733887,2.8952174186706543,10.172832489013672,1.7505075931549072,5.605452537536621,20.31443977355957
114,2016-06-20,4.275410175323486,2.8883402347564697,10.3659029006958,1.767503023147583,5.689572811126709,20.31443977355957
115,2016-06-21,4.21694278717041,2.8677098751068115,10.38587474822998,1.792995810508728,5.7201619148254395,20.31443977355957
116,2016-06-22,4.238868236541748,2.8883402347564697,10.552316665649414,1.8184884786605835,5.6742777824401855,20.31443977355957
117,2016-06-23,4.567746639251709,3.0808968544006348,11.044979095458984,1.8779717683792114,6.178997993469238,20.31443977355957
118,2016-06-24,4.282718658447266,2.8677098751068115,10.126227378845215,1.7420099973678589,5.636041164398193,20.31443977355957
119,2016-06-27,4.187709331512451,2.8470780849456787,9.853266716003418,1.7165173292160034,5.582510948181152,20.31443977355957
120,2016-06-28,4.202326774597168,2.8539555072784424,10.2926664352417,1.7420099973678589,5.74310302734375,20.31443977355957
121,2016-06-29,4.238868236541748,2.860832929611206,10.45910930633545,1.7165173292160034,5.980169296264648,20.31443977355957
122,2016-06-30,4.304642677307129,2.950232982635498,10.83193588256836,1.6740291118621826,5.980169296264648,20.31443977355957
123,2016-07-01,4.523895740509033,3.019002914428711,11.064950942993164,1.767503023147583,6.699013710021973,20.31443977355957
124,2016-07-04,4.604286193847656,3.1084048748016357,11.297966957092285,1.8014932870864868,7.111965179443359,20.31443977355957
125,2016-07-05,4.385035991668701,2.99149489402771,10.692126274108887,1.7250149250030518,6.58430290222168,20.31443977355957
126,2016-07-06,4.48735237121582,3.0533878803253174,10.845251083374023,1.759005069732666,6.928431034088135,20.31443977355957
127,2016-07-07,4.3923444747924805,2.99149489402771,10.665494918823242,1.7165173292160034,6.530772686004639,20.31443977355957
128,2016-07-08,4.501971244812012,3.0258798599243164,10.778675079345703,1.7335124015808105,6.928431034088135,20.31443977355957
129,2016-07-11,4.582362651824951,3.115281343460083,11.224736213684082,1.759005069732666,6.989609718322754,20.31443977355957
130,2016-07-12,4.8527727127075195,3.2734529972076416,11.777316093444824,1.8099911212921143,7.318441867828369,20.31443977355957
131,2016-07-13,5.072025299072266,3.4316225051879883,11.863865852355957,1.8269861936569214,7.371972560882568,20.31443977355957
132,2016-07-14,4.962399482727051,3.3422231674194336,11.550959587097168,1.8439815044403076,7.479034423828125,20.31443977355957
