Date,Adj Close
2000-01-03,1.7074943780899048
2000-01-04,1.666839361190796
2000-01-05,1.666839361190796
2000-01-06,1.666839361190796
2000-01-07,1.7278214693069458
2000-01-10,1.870112419128418
2000-01-11,1.874178171157837
2000-01-12,1.8924726247787476
2000-01-13,1.9554879665374756
2000-01-14,1.9920767545700073
2000-01-17,2.0327308177948
2000-01-18,1.9717494249343872
2000-01-19,1.9636186361312866
2000-01-20,1.9514223337173462
2000-01-21,1.9107671976089478
2000-01-24,1.9514223337173462
2000-01-25,1.9514223337173462
2000-01-26,1.9351603984832764
2000-01-27,1.9514223337173462
2000-01-28,1.9514223337173462
2000-01-31,1.9514223337173462
2000-02-01,1.9107671976089478
2000-02-02,1.829458475112915
2000-02-03,1.829458475112915
2000-02-04,1.8985708951950073
2000-02-07,1.9920767545700073
2000-02-08,2.107942581176758
2000-02-09,2.07338547706604
2000-02-10,1.9514223337173462
2000-02-11,1.8493785858154297
2000-02-14,1.825392723083496
2000-02-15,1.870112419128418
2000-02-16,1.870112419128418
2000-02-17,1.829458475112915
2000-02-18,1.829458475112915
2000-02-21,1.829458475112915
2000-02-22,1.7888031005859375
2000-02-23,1.829458475112915
2000-02-24,1.809131145477295
2000-02-25,1.7888031005859375
2000-02-28,1.748149037361145
2000-02-29,1.6587088108062744
2000-03-01,1.666839361190796
2000-03-02,1.625372052192688
2000-03-03,1.6054515838623047
2000-03-06,1.6054515838623047
2000-03-07,1.6054515838623047
2000-03-08,1.6143949031829834
2000-03-09,1.5814646482467651
2000-03-10,1.544875979423523
2000-03-13,1.544875979423523
2000-03-14,1.4635663032531738
2000-03-15,1.4635663032531738
2000-03-16,1.4879595041275024
2000-03-17,1.4753565788269043
2000-03-20,1.3822576999664307
2000-03-21,1.4253507852554321
2000-03-22,1.4513700008392334
2000-03-23,1.4838935136795044
2000-03-24,1.565203309059143
2000-03-27,1.605857253074646
2000-03-28,1.5570720434188843
2000-03-29,1.5863431692123413
2000-03-30,1.5847173929214478
2000-03-31,1.6261848211288452
2000-04-03,1.666839361190796
2000-04-04,1.5855306386947632
2000-04-05,1.646512508392334
2000-04-06,1.666839361190796
2000-04-07,1.646512508392334
2000-04-10,1.6249653100967407
2000-04-11,1.6245590448379517
2000-04-12,1.6245590448379517
2000-04-13,1.5855306386947632
2000-04-14,1.5042216777801514
2000-04-17,1.4635663032531738
2000-04-18,1.4635663032531738
2000-04-19,1.4269776344299316
2000-04-20,1.4981228113174438
2000-04-21,1.4981228113174438
2000-04-24,1.4838935136795044
2000-04-25,1.5444693565368652
2000-04-26,1.6221197843551636
2000-04-27,1.5773992538452148
