Date,High,Low,Open,Close,Volume,Adj Close
2021-03-19,18.18000030517578,17.610000610351562,18.0,17.780000686645508,18092500.0,15.576803207397461
2021-03-22,17.649999618530273,17.010000228881836,17.479999542236328,17.229999542236328,15160400.0,15.094954490661621
2021-03-23,17.829999923706055,16.559999465942383,17.450000762939453,16.649999618530273,24778900.0,14.586825370788574
2021-03-24,17.18000030517578,16.350000381469727,16.920000076293945,16.420000076293945,20622300.0,14.385324478149414
2021-03-25,16.549999237060547,15.850000381469727,16.450000762939453,16.360000610351562,18936600.0,14.33276081085205
2021-03-26,16.959999084472656,16.229999542236328,16.600000381469727,16.579999923706055,18245700.0,14.52549934387207
2021-03-29,17.040000915527344,16.459999084472656,16.670000076293945,16.670000076293945,18243400.0,14.604347229003906
2021-03-30,16.940000534057617,16.350000381469727,16.59000015258789,16.8700008392334,15468000.0,14.779563903808594
2021-03-31,17.219999313354492,16.729999542236328,16.8700008392334,17.100000381469727,18295400.0,14.981064796447754
2021-04-01,17.399999618530273,16.559999465942383,17.260000228881836,16.610000610351562,15087600.0,14.551782608032227
2021-04-05,17.25,16.719999313354492,16.84000015258789,17.059999465942383,14344100.0,14.946020126342773
2021-04-06,17.84000015258789,17.1299991607666,17.149999618530273,17.649999618530273,20384700.0,15.462910652160645
2021-04-07,18.0,17.530000686645508,17.760000228881836,17.899999618530273,13845400.0,15.681931495666504
2021-04-08,18.600000381469727,18.040000915527344,18.040000915527344,18.56999969482422,21496100.0,16.268911361694336
2021-04-09,19.510000228881836,18.25,18.31999969482422,19.200000762939453,27071500.0,16.820842742919922
2021-04-12,19.700000762939453,19.110000610351562,19.479999542236328,19.40999984741211,17600700.0,17.00482177734375
2021-04-13,20.190000534057617,19.200000762939453,19.510000228881836,19.969999313354492,18764400.0,17.49542808532715
2021-04-14,21.040000915527344,20.030000686645508,20.079999923706055,20.809999465942383,23038800.0,18.231340408325195
2021-04-15,21.829999923706055,20.65999984741211,21.290000915527344,21.0,22462700.0,18.397798538208008
2021-04-16,21.6200008392334,20.850000381469727,21.110000610351562,21.56999969482422,13998900.0,18.897165298461914
2021-04-19,21.8799991607666,21.239999771118164,21.739999771118164,21.43000030517578,16740600.0,18.77451515197754
2021-04-20,21.940000534057617,20.75,21.6299991607666,21.079999923706055,15997300.0,18.46788215637207
2021-04-22,22.59000015258789,21.329999923706055,21.420000076293945,22.209999084472656,31467900.0,19.457860946655273
2021-04-23,23.1200008392334,21.670000076293945,22.809999465942383,22.149999618530273,33784700.0,19.405298233032227
2021-04-26,23.09000015258789,21.959999084472656,22.5,22.940000534057617,25513000.0,20.09740447998047
2021-04-27,23.540000915527344,22.489999771118164,22.969999313354492,23.09000015258789,24513500.0,20.228816986083984
2021-04-28,23.56999969482422,22.719999313354492,23.149999618530273,22.920000076293945,18839400.0,20.079883575439453
2021-04-29,23.209999084472656,22.09000015258789,23.0,22.920000076293945,19748400.0,20.079883575439453
2021-04-30,22.889999389648438,22.149999618530273,22.280000686645508,22.450000762939453,21517200.0,19.781978607177734
2021-05-03,22.530000686645508,21.31999969482422,22.520000457763672,21.729999542236328,17938700.0,19.14754295349121
2021-05-04,22.06999969482422,21.450000762939453,21.610000610351562,21.920000076293945,12578500.0,19.31496238708496
2021-05-05,23.469999313354492,22.170000076293945,22.170000076293945,22.899999618530273,34609700.0,20.178495407104492
2021-05-06,23.81999969482422,22.760000228881836,23.06999969482422,23.56999969482422,19002300.0,20.768871307373047
2021-05-07,23.309999465942383,22.690000534057617,23.1200008392334,23.139999389648438,84296700.0,20.38997459411621
2021-05-10,24.360000610351562,23.229999542236328,23.770000457763672,23.3799991607666,27028400.0,20.601451873779297
2021-05-11,23.65999984741211,22.809999465942383,23.0,23.56999969482422,19556100.0,20.768871307373047
2021-05-12,23.389999389648438,22.149999618530273,23.170000076293945,22.360000610351562,25916900.0,19.702672958374023
2021-05-13,22.389999389648438,21.239999771118164,21.889999389648438,21.360000610351562,24876400.0,18.821516036987305
2021-05-14,21.270000457763672,20.229999542236328,21.15999984741211,20.299999237060547,29175100.0,17.887487411499023
2021-05-17,21.079999923706055,20.329999923706055,20.600000381469727,20.6200008392334,21664300.0,18.16946029663086
2021-05-18,21.0,20.5,20.940000534057617,20.780000686645508,16279000.0,18.31044578552246
2021-05-19,20.6299991607666,20.030000686645508,20.329999923706055,20.540000915527344,17890700.0,18.098968505859375
2021-05-20,20.719999313354492,20.1299991607666,20.5,20.280000686645508,11102200.0,17.8698673248291
2021-05-21,20.350000381469727,19.709999084472656,20.18000030517578,19.8799991607666,13433000.0,17.51740074157715
2021-05-24,20.100000381469727,19.270000457763672,19.639999389648438,20.059999465942383,14121200.0,17.676010131835938
2021-05-25,20.309999465942383,19.299999237060547,20.15999984741211,19.440000534057617,16354700.0,17.12969398498535
2021-05-26,19.65999984741211,19.030000686645508,19.1200008392334,19.65999984741211,16693400.0,17.328046798706055
2021-05-27,20.139999389648438,19.59000015258789,19.969999313354492,19.59000015258789,25742000.0,17.26634979248047
2021-05-28,20.049999237060547,19.329999923706055,19.8799991607666,19.600000381469727,19819100.0,17.275163650512695
2021-05-31,20.530000686645508,19.809999465942383,19.940000534057617,19.860000610351562,20794700.0,17.504322052001953
2021-06-01,20.520000457763672,19.950000762939453,20.309999465942383,20.149999618530273,24197700.0,17.759923934936523
2021-06-02,20.290000915527344,19.40999984741211,20.290000915527344,19.59000015258789,25366100.0,17.26634979248047
2021-06-04,19.549999237060547,18.90999984741211,19.540000915527344,19.049999237060547,23129600.0,16.7903995513916
2021-06-07,18.979999542236328,18.520000457763672,18.90999984741211,18.81999969482422,19741500.0,16.58768081665039
2021-06-08,19.040000915527344,18.309999465942383,18.8799991607666,18.3799991607666,14247700.0,16.199871063232422
2021-06-09,19.170000076293945,18.15999984741211,18.489999771118164,18.850000381469727,18513000.0,16.614124298095703
2021-06-10,19.010000228881836,18.450000762939453,18.989999771118164,18.809999465942383,15422400.0,16.578868865966797
2021-06-11,19.100000381469727,18.809999465942383,18.90999984741211,18.920000076293945,13740400.0,16.67582130432129
2021-06-14,19.25,18.6200008392334,19.149999618530273,18.700000762939453,10954900.0,16.481918334960938
2021-06-15,18.84000015258789,18.3700008392334,18.809999465942383,18.610000610351562,11471400.0,16.402589797973633
2021-06-16,18.5,17.979999542236328,18.459999084472656,18.1299991607666,23587300.0,15.979523658752441
2021-06-17,18.15999984741211,17.520000457763672,17.899999618530273,17.709999084472656,14576400.0,15.609341621398926
2021-06-18,18.149999618530273,17.6299991607666,17.649999618530273,18.100000381469727,17147400.0,15.953084945678711
2021-06-21,18.219999313354492,17.670000076293945,17.809999465942383,18.15999984741211,11405400.0,16.00596809387207
2021-06-22,18.489999771118164,18.0,18.079999923706055,18.229999542236328,11205500.0,16.067663192749023
2021-06-23,18.829999923706055,18.239999771118164,18.290000915527344,18.6200008392334,14941200.0,16.411405563354492
2021-06-24,19.299999237060547,18.389999389648438,18.81999969482422,19.100000381469727,20124400.0,16.834470748901367
2021-06-25,19.350000381469727,18.739999771118164,19.229999542236328,18.84000015258789,13649600.0,16.605308532714844
2021-06-28,19.280000686645508,18.56999969482422,18.940000534057617,18.93000030517578,13340600.0,16.684635162353516
2021-06-29,19.56999969482422,18.760000228881836,18.799999237060547,19.149999618530273,24172500.0,16.878538131713867
2021-06-30,19.329999923706055,18.829999923706055,19.100000381469727,19.100000381469727,16358700.0,16.834470748901367
2021-07-01,20.18000030517578,19.139999389648438,19.5,19.290000915527344,25527700.0,17.001934051513672
2021-07-02,19.700000762939453,19.25,19.399999618530273,19.530000686645508,10928200.0,17.21346664428711
2021-07-05,19.950000762939453,19.549999237060547,19.700000762939453,19.559999465942383,11073700.0,17.239906311035156
2021-07-06,19.690000534057617,19.09000015258789,19.5,19.479999542236328,12789900.0,17.169395446777344
2021-07-07,20.06999969482422,19.510000228881836,19.65999984741211,19.770000457763672,18122400.0,17.424999237060547
2021-07-08,19.75,18.940000534057617,19.34000015258789,19.56999969482422,18109300.0,17.248720169067383
2021-07-12,20.239999771118164,19.780000686645508,19.850000381469727,20.229999542236328,17763100.0,17.830434799194336
2021-07-13,20.6200008392334,20.1299991607666,20.229999542236328,20.5,15236300.0,18.068410873413086
2021-07-14,20.850000381469727,19.399999618530273,20.700000762939453,19.790000915527344,33063600.0,17.442626953125
2021-07-15,20.299999237060547,19.579999923706055,19.889999389648438,19.760000228881836,18807100.0,17.41618537902832
2021-07-16,19.989999771118164,19.139999389648438,19.90999984741211,19.329999923706055,18999500.0,17.037187576293945
2021-07-19,19.100000381469727,18.520000457763672,18.889999389648438,19.100000381469727,14545800.0,16.834470748901367
2021-07-20,19.329999923706055,18.649999618530273,19.06999969482422,19.200000762939453,14565700.0,16.922609329223633
2021-07-21,19.75,19.010000228881836,19.09000015258789,19.68000030517578,14232600.0,17.345674514770508
2021-07-22,20.049999237060547,19.520000457763672,19.579999923706055,19.920000076293945,12219800.0,17.557205200195312
2021-07-23,20.440000534057617,19.920000076293945,19.920000076293945,20.200000762939453,17767900.0,17.803997039794922
2021-07-26,21.1200008392334,20.329999923706055,20.329999923706055,20.920000076293945,19118400.0,18.4385929107666
2021-07-27,20.829999923706055,20.100000381469727,20.809999465942383,20.229999542236328,16039500.0,17.830434799194336
2021-07-28,20.760000228881836,19.940000534057617,20.579999923706055,20.190000534057617,18642800.0,17.795181274414062
2021-07-29,20.979999542236328,20.139999389648438,20.270000457763672,20.84000015258789,22287800.0,18.36808204650879
2021-07-30,21.170000076293945,20.40999984741211,20.510000228881836,20.56999969482422,29767200.0,18.13010597229004
2021-08-02,21.020000457763672,20.309999465942383,20.920000076293945,20.43000030517578,15122000.0,18.0067138671875
2021-08-03,20.6200008392334,20.110000610351562,20.420000076293945,20.450000762939453,10802200.0,18.024341583251953
2021-08-04,21.5,20.3700008392334,20.3700008392334,21.389999389648438,42370300.0,18.85284423828125
2021-08-05,21.450000762939453,20.809999465942383,21.200000762939453,21.020000457763672,27692500.0,18.526731491088867
2021-08-06,21.729999542236328,21.040000915527344,21.200000762939453,21.59000015258789,12182600.0,19.02911949157715
2021-08-09,21.520000457763672,20.989999771118164,21.200000762939453,21.520000457763672,18410200.0,18.967424392700195
2021-08-10,22.1200008392334,21.420000076293945,21.43000030517578,22.100000381469727,16105600.0,19.47863006591797
2021-08-11,22.43000030517578,22.0,22.200000762939453,22.030000686645508,12516900.0,19.416929244995117
2021-08-12,22.200000762939453,21.719999313354492,21.969999313354492,21.719999313354492,9990100.0,19.143701553344727
2021-08-13,21.959999084472656,21.020000457763672,21.799999237060547,21.149999618530273,10864200.0,18.641311645507812
2021-08-16,20.8700008392334,20.0,20.8700008392334,20.030000686645508,25575400.0,17.654159545898438
2021-08-17,19.950000762939453,18.709999084472656,19.950000762939453,19.010000228881836,24844700.0,16.755144119262695
2021-08-18,18.8799991607666,18.040000915527344,18.649999618530273,18.110000610351562,30031700.0,15.961897850036621
2021-08-19,17.600000381469727,16.950000762939453,17.25,17.079999923706055,28832900.0,15.054071426391602
2021-08-20,17.81999969482422,16.850000381469727,17.049999237060547,17.100000381469727,26065300.0,15.071699142456055
2021-08-23,17.59000015258789,16.75,17.190000534057617,16.75,27050400.0,14.763213157653809
2021-08-24,18.030000686645508,17.420000076293945,17.5,17.940000534057617,28474400.0,15.81206226348877
2021-08-25,18.1299991607666,17.75,17.899999618530273,17.940000534057617,13655000.0,15.81206226348877
2021-08-26,17.93000030517578,17.299999237060547,17.93000030517578,17.31999969482422,14780100.0,15.265602111816406
2021-08-27,18.56999969482422,17.760000228881836,17.829999923706055,18.5,26538000.0,16.30563735961914
2021-08-30,18.850000381469727,18.510000228881836,18.809999465942383,18.639999389648438,19457500.0,16.429033279418945
2021-08-31,18.579999923706055,18.15999984741211,18.579999923706055,18.489999771118164,24223900.0,16.296825408935547
2021-09-01,17.280000686645508,16.65999984741211,17.1200008392334,17.0,28233400.0,15.92749309539795
2021-09-02,17.309999465942383,16.18000030517578,17.010000228881836,16.229999542236328,34201500.0,15.206070899963379
2021-09-03,16.799999237060547,16.1299991607666,16.65999984741211,16.280000686645508,22083600.0,15.252917289733887
2021-09-06,16.68000030517578,15.829999923706055,15.90999984741211,16.540000915527344,11386000.0,15.496515274047852
2021-09-08,16.40999984741211,15.350000381469727,16.350000381469727,15.59000015258789,29397100.0,14.606449127197266
2021-09-09,16.100000381469727,15.140000343322754,15.609999656677246,15.670000076293945,27066700.0,14.681401252746582
2021-09-10,16.25,15.3100004196167,15.979999542236328,15.3100004196167,22387100.0,14.34411334991455
2021-09-13,16.010000228881836,15.399999618530273,15.460000038146973,15.930000305175781,22413100.0,14.92499828338623
2021-09-14,16.09000015258789,15.520000457763672,15.890000343322754,15.680000305175781,20735600.0,14.690770149230957
2021-09-15,15.920000076293945,15.420000076293945,15.5,15.539999961853027,40652600.0,14.559602737426758
2021-09-16,15.359999656677246,14.640000343322754,15.359999656677246,14.699999809265137,21565500.0,13.77259635925293
2021-09-17,14.510000228881836,13.819999694824219,14.34000015258789,13.920000076293945,31966800.0,13.0418062210083
2021-09-20,13.75,13.100000381469727,13.109999656677246,13.720000267028809,31636200.0,12.854424476623535
2021-09-21,14.100000381469727,13.210000038146973,14.079999923706055,14.020000457763672,30039500.0,13.135498046875
2021-09-22,15.569999694824219,14.869999885559082,15.020000457763672,15.239999771118164,45874900.0,14.278529167175293
2021-09-23,16.719999313354492,15.140000343322754,15.289999961853027,16.649999618530273,60010700.0,15.599574089050293
2021-09-24,16.59000015258789,16.059999465942383,16.360000610351562,16.290000915527344,23281100.0,15.262287139892578
2021-09-27,16.299999237060547,15.6899995803833,16.139999389648438,15.949999809265137,25857800.0,14.94373607635498
2021-09-28,15.899999618530273,14.619999885559082,15.550000190734863,14.789999961853027,26922900.0,13.856919288635254
2021-09-29,15.75,15.0,15.050000190734863,15.699999809265137,28560300.0,14.709507942199707
2021-09-30,16.540000915527344,16.030000686645508,16.049999237060547,16.1200008392334,31526600.0,15.103013038635254
2021-10-01,17.0,16.030000686645508,16.15999984741211,16.8700008392334,29353200.0,15.805696487426758
2021-10-04,16.920000076293945,15.970000267028809,16.8799991607666,15.989999771118164,32464000.0,14.981212615966797
2021-10-05,16.389999389648438,15.75,16.079999923706055,15.930000305175781,16736000.0,14.92499828338623
2021-10-06,15.899999618530273,15.15999984741211,15.569999694824219,15.779999732971191,30390200.0,14.78446102142334
2021-10-07,16.3700008392334,15.699999809265137,16.010000228881836,15.770000457763672,24739400.0,14.775093078613281
2021-10-08,16.940000534057617,16.06999969482422,16.100000381469727,16.549999237060547,27037300.0,15.505882263183594
2021-10-11,17.3700008392334,16.489999771118164,16.959999084472656,16.530000686645508,21410200.0,15.487144470214844
2021-10-13,16.709999084472656,16.020000457763672,16.239999771118164,16.309999465942383,18375800.0,15.281023979187012
2021-10-14,16.860000610351562,16.239999771118164,16.579999923706055,16.290000915527344,17988800.0,15.262287139892578
2021-10-15,16.760000228881836,16.219999313354492,16.329999923706055,16.579999923706055,12247200.0,15.533990859985352
2021-10-18,16.350000381469727,15.84000015258789,16.34000015258789,16.079999923706055,24643900.0,15.065535545349121
2021-10-19,16.280000686645508,15.300000190734863,15.979999542236328,15.59000015258789,23663200.0,14.606449127197266
2021-10-20,15.680000305175781,14.850000381469727,15.680000305175781,15.010000228881836,36340900.0,14.063039779663086
2021-10-21,14.609999656677246,13.770000457763672,14.489999771118164,14.15999984741211,34002600.0,13.266664505004883
2021-10-22,14.600000381469727,13.770000457763672,14.050000190734863,14.350000381469727,36461100.0,13.444679260253906
2021-10-25,14.829999923706055,14.5,14.510000228881836,14.680000305175781,15717800.0,13.75385856628418
2021-10-26,14.789999961853027,14.119999885559082,14.579999923706055,14.220000267028809,23863600.0,13.322879791259766
2021-10-27,14.779999732971191,14.039999961853027,14.369999885559082,14.1899995803833,23509600.0,13.294772148132324
2021-10-28,14.520000457763672,13.970000267028809,14.119999885559082,14.329999923706055,18784100.0,13.42594051361084
2021-10-29,14.039999961853027,13.130000114440918,14.039999961853027,13.25,34896700.0,12.41407585144043
2021-11-01,13.449999809265137,12.90999984741211,13.380000114440918,13.100000381469727,20695600.0,12.273539543151855
2021-11-03,13.010000228881836,12.319999694824219,12.90999984741211,12.369999885559082,35749200.0,11.589593887329102
2021-11-04,12.760000228881836,12.229999542236328,12.300000190734863,12.300000190734863,18897400.0,11.52401065826416
2021-11-05,12.5600004196167,11.850000381469727,12.5,12.050000190734863,22705400.0,11.289782524108887
2021-11-08,12.720000267028809,11.899999618530273,12.079999923706055,12.600000381469727,24405100.0,11.805084228515625
2021-11-09,12.989999771118164,12.3100004196167,12.449999809265137,12.760000228881836,21040400.0,11.954989433288574
2021-11-10,12.880000114440918,12.40999984741211,12.489999771118164,12.670000076293945,21052200.0,11.87066650390625
2021-11-11,13.729999542236328,13.15999984741211,13.1899995803833,13.460000038146973,26859200.0,12.610827445983887
2021-11-12,14.0600004196167,13.329999923706055,13.329999923706055,13.5,24352900.0,12.648303985595703
2021-11-16,13.609999656677246,12.770000457763672,13.609999656677246,13.109999656677246,18759800.0,12.28290843963623
2021-11-17,13.489999771118164,12.720000267028809,13.300000190734863,12.8100004196167,18261100.0,12.001834869384766
2021-11-18,12.699999809265137,11.970000267028809,12.59000015258789,12.079999923706055,27993300.0,11.317889213562012
2021-11-19,12.59000015258789,12.149999618530273,12.300000190734863,12.25,25978000.0,11.477164268493652
2021-11-22,12.880000114440918,12.34000015258789,12.65999984741211,12.609999656677246,30122900.0,11.814452171325684
2021-11-23,13.779999732971191,12.970000267028809,13.199999809265137,13.210000038146973,30982000.0,12.376599311828613
2021-11-24,14.020000457763672,13.25,13.359999656677246,13.670000076293945,33807000.0,12.807578086853027
2021-11-25,13.880000114440918,13.460000038146973,13.680000305175781,13.819999694824219,14005100.0,12.948115348815918
2021-11-26,13.449999809265137,12.699999809265137,13.369999885559082,12.90999984741211,26111400.0,12.095525741577148
2021-11-29,13.850000381469727,13.359999656677246,13.5,13.699999809265137,29746700.0,12.835685729980469
2021-11-30,14.130000114440918,13.279999732971191,13.630000114440918,13.59000015258789,29584500.0,12.732625961303711
2021-12-01,14.34000015258789,13.350000381469727,13.960000038146973,13.430000305175781,22823200.0,12.582719802856445
2021-12-02,14.430000305175781,13.449999809265137,13.510000228881836,14.430000305175781,31639700.0,13.519631385803223
2021-12-03,14.729999542236328,13.880000114440918,14.329999923706055,14.229999542236328,23542300.0,13.33224868774414
2021-12-06,14.819999694824219,14.149999618530273,14.529999732971191,14.779999732971191,20378100.0,13.847550392150879
2021-12-07,15.510000228881836,14.850000381469727,15.359999656677246,14.920000076293945,25106000.0,13.978717803955078
2021-12-08,15.329999923706055,14.800000190734863,15.050000190734863,15.050000190734863,12410000.0,14.100516319274902
2021-12-09,14.979999542236328,14.420000076293945,14.800000190734863,14.9399995803833,14502500.0,13.997455596923828
2021-12-10,15.670000076293945,15.050000190734863,15.079999923706055,15.210000038146973,15354300.0,14.250421524047852
2021-12-13,15.819999694824219,15.229999542236328,15.479999542236328,15.390000343322754,16274300.0,14.419066429138184
2021-12-14,15.789999961853027,15.079999923706055,15.520000457763672,15.3100004196167,17595700.0,14.34411334991455
2021-12-15,15.539999961853027,14.970000267028809,15.350000381469727,15.4399995803833,15820500.0,14.465910911560059
2021-12-16,15.890000343322754,15.329999923706055,15.640000343322754,15.75,21533400.0,14.943097114562988
2021-12-17,15.770000457763672,15.359999656677246,15.630000114440918,15.539999961853027,13989400.0,14.743855476379395
2021-12-20,15.260000228881836,14.5600004196167,15.220000267028809,14.670000076293945,19969800.0,13.918427467346191
2021-12-21,15.229999542236328,14.850000381469727,14.899999618530273,15.119999885559082,12064200.0,14.345373153686523
2021-12-22,15.210000038146973,14.5600004196167,15.020000457763672,14.899999618530273,15639600.0,14.13664436340332
2021-12-23,14.899999618530273,14.640000343322754,14.899999618530273,14.859999656677246,10681800.0,14.098692893981934
2021-12-27,15.100000381469727,14.710000038146973,14.720000267028809,15.039999961853027,10504500.0,14.269472122192383
2021-12-28,15.010000228881836,14.579999923706055,15.010000228881836,14.75,13201600.0,13.994329452514648
2021-12-29,14.960000038146973,14.649999618530273,14.75,14.800000190734863,10525500.0,14.041768074035645
2021-12-30,15.300000190734863,14.880000114440918,14.979999542236328,15.15999984741211,12815100.0,14.383323669433594
