,Data,Adj Close,Meses
142,2000-07-21,1.3955063819885254,7
143,2000-07-24,1.3955063819885254,7
144,2000-07-25,1.371651530265808,7
145,2000-07-26,1.3835783004760742,7
146,2000-07-27,1.371651530265808,7
147,2000-07-28,1.3597239255905151,7
148,2000-07-31,1.3955063819885254,7
149,2000-08-01,1.371651530265808,8
150,2000-08-02,1.3835783004760742,8
151,2000-08-03,1.3955063819885254,8
152,2000-08-04,1.4074338674545288,8
153,2000-08-07,1.4193612337112427,8
154,2000-08-08,1.4193612337112427,8
155,2000-08-09,1.4193612337112427,8
156,2000-08-10,1.4551433324813843,8
157,2000-08-11,1.5028526782989502,8
158,2000-08-14,1.586344838142395,8
159,2000-08-15,1.6101999282836914,8
160,2000-08-16,1.586344838142395,8
161,2000-08-17,1.550561785697937,8
162,2000-08-18,1.4909249544143677,8
163,2000-08-21,1.4670708179473877,8
164,2000-08-22,1.4789977073669434,8
165,2000-08-23,1.4551433324813843,8
166,2000-08-24,1.4312878847122192,8
167,2000-08-25,1.4312878847122192,8
168,2000-08-28,1.4551433324813843,8
169,2000-08-29,1.4789977073669434,8
170,2000-08-30,1.5147802829742432,8
171,2000-08-31,1.5624902248382568,8
172,2000-09-01,1.5744171142578125,9
173,2000-09-04,1.5624902248382568,9
174,2000-09-05,1.5386348962783813,9
175,2000-09-06,1.550561785697937,9
176,2000-09-08,1.5267075300216675,9
177,2000-09-11,1.4909249544143677,9
178,2000-09-12,1.5028526782989502,9
179,2000-09-13,1.5267075300216675,9
180,2000-09-14,1.5028526782989502,9
181,2000-09-15,1.4789977073669434,9
182,2000-09-18,1.4074338674545288,9
183,2000-09-19,1.4551433324813843,9
184,2000-09-20,1.4074338674545288,9
185,2000-09-21,1.371651530265808,9
186,2000-09-22,1.443215250968933,9
187,2000-09-25,1.4789977073669434,9
188,2000-09-26,1.4789977073669434,9
189,2000-09-27,1.4193612337112427,9
190,2000-09-28,1.4312878847122192,9
191,2000-09-29,1.4074338674545288,9
192,2000-10-02,1.3358689546585083,10
193,2000-10-03,1.3120139837265015,10
194,2000-10-04,1.300086498260498,10
195,2000-10-06,1.300086498260498,10
196,2000-10-09,1.2881602048873901,10
197,2000-10-10,1.276232361793518,10
198,2000-10-11,1.276232361793518,10
199,2000-10-13,1.2165945768356323,10
200,2000-10-16,1.2046672105789185,10
201,2000-10-17,1.180812954902649,10
202,2000-10-18,1.1331026554107666,10
203,2000-10-19,1.1927404403686523,10
204,2000-10-20,1.2046672105789185,10
205,2000-10-23,1.1688852310180664,10
206,2000-10-25,1.1331026554107666,10
207,2000-10-26,1.14503014087677,10
208,2000-10-27,1.156957983970642,10
209,2000-10-30,1.1927404403686523,10
210,2000-10-31,1.1927404403686523,10
211,2000-11-01,1.2046672105789185,11
212,2000-11-03,1.156957983970642,11
213,2000-11-06,1.180812954902649,11
214,2000-11-07,1.180812954902649,11
215,2000-11-08,1.1331026554107666,11
216,2000-11-09,1.1092482805252075,11
217,2000-11-10,1.1331026554107666,11
218,2000-11-13,1.1211755275726318,11
219,2000-11-16,1.0973209142684937,11
220,2000-11-17,1.073466420173645,11
221,2000-11-20,1.0496115684509277,11
222,2000-11-21,1.073466420173645,11
223,2000-11-22,1.0376838445663452,11
224,2000-11-23,1.073466420173645,11
225,2000-11-24,1.073466420173645,11
226,2000-11-27,1.001901626586914,11
227,2000-11-28,1.001901626586914,11
228,2000-11-29,0.9541916847229004,11
229,2000-11-30,0.9064823985099792,11
230,2000-12-01,0.9303370714187622,12
231,2000-12-04,0.9541916847229004,12
232,2000-12-05,1.0376838445663452,12
233,2000-12-06,1.061538577079773,12
234,2000-12-07,1.0973209142684937,12
235,2000-12-08,1.1211755275726318,12
236,2000-12-11,1.073466420173645,12
237,2000-12-13,1.061538577079773,12
238,2000-12-14,1.0257569551467896,12
239,2000-12-15,0.989974319934845,12
240,2000-12-18,1.0257569551467896,12
241,2000-12-19,1.0496115684509277,12
242,2000-12-20,1.0376838445663452,12
243,2000-12-21,1.0376838445663452,12
244,2000-12-22,1.0257569551467896,12
245,2000-12-26,1.0257569551467896,12
246,2000-12-27,1.0496115684509277,12
247,2000-12-28,1.061538577079773,12
248,2001-01-02,1.001901626586914,1
249,2001-01-03,1.0853939056396484,1
250,2001-01-04,1.1331026554107666,1
251,2001-01-05,1.1331026554107666,1
252,2001-01-08,1.1688852310180664,1
253,2001-01-09,1.180812954902649,1
254,2001-01-10,1.180812954902649,1
255,2001-01-11,1.1331026554107666,1
256,2001-01-12,1.14503014087677,1
257,2001-01-15,1.156957983970642,1
258,2001-01-16,1.156957983970642,1
259,2001-01-17,1.14503014087677,1
260,2001-01-18,1.1927404403686523,1
261,2001-01-19,1.240450143814087,1
262,2001-01-22,1.2523771524429321,1
263,2001-01-23,1.300086498260498,1
264,2001-01-24,1.34779691696167,1
265,2001-01-26,1.3955063819885254,1
266,2001-01-29,1.371651530265808,1
267,2001-01-30,1.3120139837265015,1
268,2001-01-31,1.276232361793518,1
269,2001-02-01,1.2165945768356323,2
270,2001-02-02,1.1927404403686523,2
271,2001-02-05,1.1688852310180664,2
272,2001-02-06,1.2046672105789185,2
273,2001-02-07,1.180812954902649,2
274,2001-02-08,1.2165945768356323,2
275,2001-02-09,1.2165945768356323,2
276,2001-02-12,1.1927404403686523,2
277,2001-02-13,1.2046672105789185,2
278,2001-02-14,1.2285218238830566,2
279,2001-02-15,1.2523771524429321,2
280,2001-02-16,1.180812954902649,2
281,2001-02-19,1.156957983970642,2
282,2001-02-20,1.1211755275726318,2
283,2001-02-21,1.073466420173645,2
284,2001-02-22,1.1211755275726318,2
285,2001-02-23,1.156957983970642,2
286,2001-02-28,1.1331026554107666,2
287,2001-03-01,1.1688852310180664,3
288,2001-03-02,1.156957983970642,3
289,2001-03-05,1.156957983970642,3
290,2001-03-06,1.156957983970642,3
291,2001-03-07,1.180812954902649,3
292,2001-03-08,1.1688852310180664,3
293,2001-03-09,1.180812954902649,3
294,2001-03-12,1.14503014087677,3
295,2001-03-13,1.14503014087677,3
296,2001-03-14,1.14503014087677,3
297,2001-03-15,1.1331026554107666,3
298,2001-03-16,1.1211755275726318,3
299,2001-03-19,1.0973209142684937,3
300,2001-03-20,1.1688852310180664,3
301,2001-03-21,1.1211755275726318,3
302,2001-03-22,1.0496115684509277,3
303,2001-03-23,1.156957983970642,3
304,2001-03-26,1.1688852310180664,3
305,2001-03-27,1.1927404403686523,3
306,2001-03-28,1.180812954902649,3
307,2001-03-29,1.156957983970642,3
308,2001-03-30,1.1331026554107666,3
309,2001-04-02,1.073466420173645,4
310,2001-04-03,1.061538577079773,4
311,2001-04-04,1.073466420173645,4
312,2001-04-05,1.1092482805252075,4
313,2001-04-06,1.14503014087677,4
314,2001-04-09,1.1688852310180664,4
315,2001-04-10,1.1688852310180664,4
316,2001-04-11,1.156957983970642,4
317,2001-04-12,1.1211755275726318,4
318,2001-04-16,1.1211755275726318,4
319,2001-04-17,1.0973209142684937,4
320,2001-04-18,1.14503014087677,4
321,2001-04-19,1.14503014087677,4
322,2001-04-20,1.0973209142684937,4
323,2001-04-23,1.0853939056396484,4
324,2001-04-24,1.0973209142684937,4
325,2001-04-25,1.1092482805252075,4
326,2001-04-26,1.1331026554107666,4
327,2001-04-27,1.1927404403686523,4
328,2001-04-30,1.2046672105789185,4
329,2001-05-03,1.1927404403686523,5
330,2001-05-04,1.1927404403686523,5
331,2001-05-07,1.180812954902649,5
332,2001-05-08,1.180812954902649,5
333,2001-05-10,1.1331026554107666,5
334,2001-05-11,1.0496115684509277,5
335,2001-05-14,1.013828992843628,5
336,2001-05-15,0.9422647356987,5
337,2001-05-16,1.0376838445663452,5
338,2001-05-17,1.0257569551467896,5
339,2001-05-18,1.001901626586914,5
340,2001-05-21,0.9661197662353516,5
341,2001-05-22,0.9541916847229004,5
342,2001-05-23,0.9541916847229004,5
343,2001-05-24,0.9422647356987,5
344,2001-05-25,0.918410062789917,5
345,2001-05-28,0.918410062789917,5
346,2001-05-29,0.9303370714187622,5
347,2001-05-31,0.9422647356987,5
348,2001-06-01,0.9541916847229004,6
349,2001-06-04,0.978047251701355,6
350,2001-06-05,0.989974319934845,6
351,2001-06-06,1.001901626586914,6
352,2001-06-07,1.0376838445663452,6
353,2001-06-08,1.073466420173645,6
354,2001-06-11,1.0376838445663452,6
355,2001-06-12,1.013828992843628,6
356,2001-06-13,1.0496115684509277,6
357,2001-06-15,1.0376838445663452,6
358,2001-06-18,1.0257569551467896,6
359,2001-06-19,1.0257569551467896,6
360,2001-06-20,1.0376838445663452,6
361,2001-06-21,1.061538577079773,6
362,2001-06-22,1.073466420173645,6
363,2001-06-25,1.0376838445663452,6
364,2001-06-26,1.013828992843628,6
365,2001-06-27,1.001901626586914,6
366,2001-06-28,1.001901626586914,6
367,2001-06-29,1.061538577079773,6
368,2001-07-02,1.0257569551467896,7
369,2001-07-03,1.0257569551467896,7
370,2001-07-05,0.9422647356987,7
371,2001-07-06,0.9422647356987,7
372,2001-07-10,0.8707002997398376,7
373,2001-07-11,0.9303370714187622,7
374,2001-07-12,0.978047251701355,7
375,2001-07-13,0.978047251701355,7
376,2001-07-16,0.9661197662353516,7
377,2001-07-17,1.001901626586914,7
378,2001-07-18,0.9541916847229004,7
379,2001-07-19,0.978047251701355,7
380,2001-07-20,1.001901626586914,7
381,2001-07-23,1.0376838445663452,7
382,2001-07-24,1.0257766246795654,7
383,2001-07-25,1.0257766246795654,7
384,2001-07-26,1.0377037525177002,7
385,2001-07-27,1.0019207000732422,7
386,2001-07-30,0.966138482093811,7
387,2001-07-31,1.0138487815856934,7
388,2001-08-01,1.0019207000732422,8
389,2001-08-02,1.0377037525177002,8
390,2001-08-03,1.0377037525177002,8
391,2001-08-06,1.0377037525177002,8
392,2001-08-07,1.0257766246795654,8
393,2001-08-08,1.0138487815856934,8
394,2001-08-09,1.0019207000732422,8
395,2001-08-10,1.0138487815856934,8
396,2001-08-13,1.0019207000732422,8
397,2001-08-14,1.0138487815856934,8
398,2001-08-15,1.0138487815856934,8
399,2001-08-16,1.0257766246795654,8
400,2001-08-17,1.0019207000732422,8
401,2001-08-20,0.9899930953979492,8
402,2001-08-21,0.9899930953979492,8
403,2001-08-22,0.966138482093811,8
404,2001-08-23,0.966138482093811,8
405,2001-08-24,0.9780653119087219,8
406,2001-08-27,0.9780653119087219,8
407,2001-08-28,0.9780653119087219,8
408,2001-08-29,0.9899930953979492,8
409,2001-08-30,0.9899930953979492,8
410,2001-08-31,0.9899930953979492,8
411,2001-09-03,0.966138482093811,9
412,2001-09-04,0.9542099833488464,9
413,2001-09-05,0.9780653119087219,9
414,2001-09-06,0.9542099833488464,9
415,2001-09-10,0.9303549528121948,9
416,2001-09-11,0.8707169890403748,9
417,2001-09-12,0.8945721387863159,9
418,2001-09-13,0.8230062127113342,9
419,2001-09-14,0.7872236371040344,9
420,2001-09-17,0.8110787868499756,9
421,2001-09-18,0.8349341750144958,9
422,2001-09-19,0.8707169890403748,9
423,2001-09-20,0.8349341750144958,9
424,2001-09-21,0.7991509437561035,9
425,2001-09-25,0.8110787868499756,9
426,2001-09-26,0.7752957344055176,9
427,2001-09-27,0.7752957344055176,9
428,2001-09-28,0.8110787868499756,9
429,2001-10-01,0.8110787868499756,10
430,2001-10-02,0.7991509437561035,10
431,2001-10-03,0.8230062127113342,10
432,2001-10-04,0.8230062127113342,10
433,2001-10-05,0.8468616604804993,10
434,2001-10-08,0.8349341750144958,10
435,2001-10-09,0.8468616604804993,10
436,2001-10-10,0.8826449513435364,10
437,2001-10-11,0.8945721387863159,10
438,2001-10-15,0.966138482093811,10
439,2001-10-16,0.9780653119087219,10
440,2001-10-17,0.9780653119087219,10
441,2001-10-18,0.9780653119087219,10
442,2001-10-19,1.0615589618682861,10
443,2001-10-22,1.0973421335220337,10
444,2001-10-23,1.085414171218872,10
445,2001-10-24,1.0615589618682861,10
446,2001-10-25,1.109269380569458,10
447,2001-10-26,1.1331247091293335,10
448,2001-10-29,1.109269380569458,10
449,2001-10-30,1.049631118774414,10
450,2001-10-31,1.1331247091293335,10
451,2001-11-01,1.085414171218872,11
452,2001-11-05,1.1689077615737915,11
453,2001-11-06,1.1450520753860474,11
454,2001-11-07,1.1450520753860474,11
455,2001-11-08,1.1569801568984985,11
456,2001-11-09,1.1569801568984985,11
457,2001-11-12,1.1808356046676636,11
458,2001-11-13,1.240473985671997,11
459,2001-11-14,1.240473985671997,11
460,2001-11-16,1.3239669799804688,11
461,2001-11-19,1.3716773986816406,11
462,2001-11-20,1.3239669799804688,11
463,2001-11-21,1.3597499132156372,11
464,2001-11-22,1.3955327272415161,11
465,2001-11-23,1.4074604511260986,11
466,2001-11-26,1.4193884134292603,11
467,2001-11-27,1.3716773986816406,11
468,2001-11-28,1.3001116514205933,11
469,2001-11-29,1.3239669799804688,11
470,2001-11-30,1.3120392560958862,11
471,2001-12-03,1.3955327272415161,12
472,2001-12-04,1.3001116514205933,12
473,2001-12-05,1.3597499132156372,12
474,2001-12-06,1.347822666168213,12
475,2001-12-07,1.3358941078186035,12
476,2001-12-10,1.3239669799804688,12
477,2001-12-11,1.3001116514205933,12
478,2001-12-12,1.3597499132156372,12
479,2001-12-13,1.3597499132156372,12
480,2001-12-14,1.3239669799804688,12
481,2001-12-17,1.3001116514205933,12
482,2001-12-18,1.3836044073104858,12
483,2001-12-19,1.3239669799804688,12
484,2001-12-20,1.3001116514205933,12
485,2001-12-21,1.3239669799804688,12
486,2001-12-26,1.3001116514205933,12
487,2001-12-27,1.3120392560958862,12
488,2001-12-28,1.2762563228607178,12
489,2002-01-02,1.3239669799804688,1
490,2002-01-03,1.4074604511260986,1
491,2002-01-04,1.431315541267395,1
492,2002-01-07,1.4551715850830078,1
493,2002-01-08,1.4790263175964355,1
494,2002-01-09,1.5625194311141968,1
495,2002-01-10,1.5625194311141968,1
496,2002-01-11,1.5983022451400757,1
497,2002-01-14,1.586375117301941,1
498,2002-01-15,1.5028815269470215,1
499,2002-01-16,1.4909535646438599,1
500,2002-01-17,1.5148086547851562,1
501,2002-01-18,1.4551715850830078,1
502,2002-01-21,1.4551715850830078,1
503,2002-01-22,1.431315541267395,1
504,2002-01-23,1.4551715850830078,1
505,2002-01-24,1.431315541267395,1
506,2002-01-28,1.4790263175964355,1
507,2002-01-29,1.4432435035705566,1
508,2002-01-30,1.4193884134292603,1
509,2002-01-31,1.3716773986816406,1
510,2002-02-01,1.4074604511260986,2
511,2002-02-04,1.3597499132156372,2
512,2002-02-05,1.4074604511260986,2
513,2002-02-06,1.4074604511260986,2
514,2002-02-07,1.4432435035705566,2
515,2002-02-08,1.4551715850830078,2
516,2002-02-13,1.4670988321304321,2
517,2002-02-14,1.5028815269470215,2
518,2002-02-15,1.5267363786697388,2
519,2002-02-18,1.538664698600769,2
520,2002-02-19,1.5505914688110352,2
521,2002-02-20,1.5505914688110352,2
522,2002-02-21,1.586375117301941,2
523,2002-02-22,1.586375117301941,2
524,2002-02-25,1.6698687076568604,2
525,2002-02-26,1.6579406261444092,2
526,2002-02-27,1.6460124254226685,2
527,2002-03-01,1.586375117301941,3
528,2002-03-04,1.586375117301941,3
529,2002-03-05,1.5983022451400757,3
530,2002-03-06,1.6102304458618164,3
531,2002-03-07,1.6102304458618164,3
532,2002-03-08,1.6460124254226685,3
533,2002-03-11,1.5744476318359375,3
534,2002-03-12,1.6221575736999512,3
535,2002-03-13,1.6460124254226685,3
536,2002-03-14,1.6698687076568604,3
537,2002-03-15,1.6817961931228638,3
538,2002-03-18,1.7175788879394531,3
539,2002-03-19,1.7533613443374634,3
540,2002-03-20,1.7295067310333252,3
541,2002-03-21,1.7295067310333252,3
542,2002-03-22,1.7295067310333252,3
543,2002-03-25,1.6698687076568604,3
544,2002-03-26,1.6698687076568604,3
545,2002-03-27,1.6579406261444092,3
546,2002-03-28,1.6817961931228638,3
547,2002-04-01,1.6817961931228638,4
548,2002-04-02,1.6579406261444092,4
549,2002-04-03,1.6102304458618164,4
550,2002-04-04,1.6937236785888672,4
551,2002-04-05,1.6937236785888672,4
552,2002-04-08,1.6579406261444092,4
553,2002-04-09,1.6698687076568604,4
554,2002-04-10,1.6817961931228638,4
555,2002-04-11,1.7414339780807495,4
556,2002-04-12,1.7772161960601807,4
557,2002-04-15,1.8130000829696655,4
558,2002-04-16,1.8249273300170898,4
559,2002-04-17,1.9084206819534302,4
560,2002-04-18,1.9084206819534302,4
561,2002-04-19,1.9203487634658813,4
562,2002-04-22,1.884566307067871,4
563,2002-04-23,1.8487831354141235,4
564,2002-04-24,1.8964935541152954,4
565,2002-04-25,1.932276964187622,4
566,2002-04-26,1.932276964187622,4
567,2002-04-29,1.932276964187622,4
568,2002-04-30,1.884566307067871,4
569,2002-05-02,1.8607099056243896,5
570,2002-05-03,1.7772161960601807,5
571,2002-05-06,1.6698687076568604,5
572,2002-05-07,1.705651044845581,5
573,2002-05-08,1.7295067310333252,5
574,2002-05-09,1.6817961931228638,5
575,2002-05-10,1.6817961931228638,5
576,2002-05-13,1.7414339780807495,5
577,2002-05-14,1.8249273300170898,5
578,2002-05-15,1.8964935541152954,5
579,2002-05-16,1.991915225982666,5
580,2002-05-17,1.9799861907958984,5
581,2002-05-20,1.991915225982666,5
582,2002-05-21,1.8964935541152954,5
583,2002-05-22,1.884566307067871,5
584,2002-05-23,1.8726376295089722,5
585,2002-05-24,1.8964935541152954,5
586,2002-05-27,1.8964935541152954,5
587,2002-05-28,1.884566307067871,5
588,2002-05-29,1.9084206819534302,5
589,2002-05-31,1.8487831354141235,5
590,2002-06-03,1.8010727167129517,6
591,2002-06-04,1.8249273300170898,6
592,2002-06-05,1.8010727167129517,6
593,2002-06-06,1.7414339780807495,6
594,2002-06-07,1.8249273300170898,6
595,2002-06-10,1.8964935541152954,6
596,2002-06-11,1.8726376295089722,6
597,2002-06-12,1.8487831354141235,6
598,2002-06-13,1.8368546962738037,6
599,2002-06-14,1.78914475440979,6
600,2002-06-17,1.78914475440979,6
601,2002-06-18,1.8249273300170898,6
602,2002-06-19,1.8010727167129517,6
603,2002-06-20,1.6937236785888672,6
604,2002-06-21,1.634084939956665,6
605,2002-06-24,1.6460124254226685,6
606,2002-06-25,1.6698687076568604,6
607,2002-06-26,1.6817961931228638,6
608,2002-06-27,1.6817961931228638,6
609,2002-06-28,1.7414339780807495,6
610,2002-07-01,1.7653223276138306,7
611,2002-07-02,1.8249610662460327,7
612,2002-07-03,1.7653223276138306,7
613,2002-07-04,1.8130335807800293,7
614,2002-07-05,1.7891778945922852,7
615,2002-07-08,1.8488171100616455,7
616,2002-07-10,1.8488171100616455,7
617,2002-07-11,1.8249610662460327,7
618,2002-07-12,1.7533938884735107,7
619,2002-07-15,1.7295387983322144,7
620,2002-07-16,1.7295387983322144,7
621,2002-07-17,1.7653223276138306,7
622,2002-07-18,1.8011058568954468,7
623,2002-07-19,1.7891778945922852,7
624,2002-07-22,1.669899582862854,7
625,2002-07-23,1.6579710245132446,7
626,2002-07-24,1.669899582862854,7
627,2002-07-25,1.681827187538147,7
628,2002-07-26,1.5864043235778809,7
629,2002-07-29,1.622187614440918,7
630,2002-07-30,1.669899582862854,7
631,2002-07-31,1.7414661645889282,7
632,2002-08-01,1.7295387983322144,8
633,2002-08-02,1.8011058568954468,8
634,2002-08-05,1.7891778945922852,8
635,2002-08-06,1.7891778945922852,8
636,2002-08-07,1.7533938884735107,8
637,2002-08-08,1.7533938884735107,8
638,2002-08-09,1.7414661645889282,8
639,2002-08-12,1.7295387983322144,8
640,2002-08-13,1.8130335807800293,8
641,2002-08-14,1.8130335807800293,8
642,2002-08-15,1.8488171100616455,8
643,2002-08-16,1.8607443571090698,8
644,2002-08-19,1.908455729484558,8
645,2002-08-20,1.896528720855713,8
646,2002-08-21,1.920384168624878,8
647,2002-08-22,1.9442397356033325,8
648,2002-08-23,1.9561671018600464,8
649,2002-08-26,1.908455729484558,8
650,2002-08-27,1.9323124885559082,8
651,2002-08-28,1.9561671018600464,8
652,2002-08-29,1.9919517040252686,8
653,2002-08-30,1.9680962562561035,8
654,2002-09-02,1.9442397356033325,9
655,2002-09-03,1.896528720855713,9
656,2002-09-04,1.9442397356033325,9
657,2002-09-05,1.9442397356033325,9
658,2002-09-06,1.9442397356033325,9
659,2002-09-09,1.908455729484558,9
660,2002-09-10,1.908455729484558,9
661,2002-09-11,1.9561671018600464,9
662,2002-09-12,1.908455729484558,9
663,2002-09-13,1.908455729484558,9
664,2002-09-16,1.88460111618042,9
665,2002-09-17,1.896528720855713,9
666,2002-09-18,1.88460111618042,9
667,2002-09-19,1.8488171100616455,9
668,2002-09-20,1.8726723194122314,9
669,2002-09-23,1.7891778945922852,9
670,2002-09-24,1.7891778945922852,9
671,2002-09-25,1.7414661645889282,9
672,2002-09-26,1.7414661645889282,9
673,2002-09-27,1.634115219116211,9
674,2002-09-30,1.538692831993103,9
675,2002-10-01,1.669899582862854,10
676,2002-10-02,1.669899582862854,10
677,2002-10-03,1.7414661645889282,10
678,2002-10-04,1.7772493362426758,10
679,2002-10-07,1.6937551498413086,10
680,2002-10-08,1.717610478401184,10
681,2002-10-09,1.6937551498413086,10
682,2002-10-10,1.7533938884735107,10
683,2002-10-11,1.7533938884735107,10
684,2002-10-14,1.705682396888733,10
685,2002-10-15,1.634115219116211,10
686,2002-10-16,1.610260248184204,10
687,2002-10-17,1.646042823791504,10
688,2002-10-18,1.6579710245132446,10
689,2002-10-21,1.669899582862854,10
690,2002-10-22,1.7533938884735107,10
691,2002-10-23,1.8249610662460327,10
692,2002-10-24,1.7772493362426758,10
693,2002-10-25,1.8726723194122314,10
694,2002-10-28,1.88460111618042,10
695,2002-10-29,1.88460111618042,10
696,2002-10-30,1.9680962562561035,10
697,2002-10-31,2.0277349948883057,10
698,2002-11-01,2.063518762588501,11
699,2002-11-04,2.099301815032959,11
700,2002-11-05,2.087373971939087,11
701,2002-11-06,2.0158071517944336,11
702,2002-11-07,1.9680962562561035,11
703,2002-11-08,1.9442397356033325,11
704,2002-11-11,1.9919517040252686,11
705,2002-11-12,1.9561671018600464,11
706,2002-11-13,1.908455729484558,11
707,2002-11-14,1.8726723194122314,11
708,2002-11-18,1.88460111618042,11
709,2002-11-19,1.908455729484558,11
710,2002-11-20,1.908455729484558,11
711,2002-11-21,1.908455729484558,11
