,Data,GGBR4.SA,GGBR3.SA,VALE3.SA,USIM5.SA,CSNA3.SA
4297,2017-04-04,8.618359565734863,6.452041149139404,21.50319480895996,3.9343929290771484,5.380369186401367
4298,2017-04-05,8.42068862915039,6.467100143432617,21.074602127075195,3.8919057846069336,5.43479585647583
4299,2017-04-06,8.278369903564453,6.708017826080322,21.496496200561523,4.0958476066589355,5.349269866943359
4300,2017-04-07,8.341621398925781,6.655316352844238,22.306800842285156,4.4357523918151855,5.403695583343506
4301,2017-04-10,8.183486938476562,6.677900791168213,22.855932235717773,4.376269340515137,5.419246196746826
4302,2017-04-11,7.930469989776611,6.836003303527832,22.501007080078125,4.2827959060668945,5.419246196746826
4303,2017-04-12,7.527227878570557,6.436984539031982,22.567974090576172,4.410259246826172,5.582522869110107
4304,2017-04-13,7.4718780517578125,6.497213840484619,21.596948623657227,4.274298667907715,5.3337202072143555
4305,2017-04-17,7.606293678283691,6.549915790557861,21.550073623657227,4.461245059967041,5.201542854309082
4306,2017-04-18,7.408624649047852,6.70048713684082,22.02553939819336,4.461245059967041,5.248193264007568
4307,2017-04-19,7.353278160095215,6.738130569458008,21.87151336669922,4.4357523918151855,5.147116661071777
4308,2017-04-20,7.550946235656738,6.632730484008789,20.498687744140625,4.410259246826172,5.131567001342773
4309,2017-04-24,7.637920379638672,6.617672920227051,20.03661346435547,4.333780765533447,5.030490875244141
4310,2017-04-25,7.780242443084717,6.542385578155518,20.250904083251953,4.31678581237793,5.131567001342773
4311,2017-04-26,7.756523132324219,6.655316352844238,20.485292434692383,4.333780765533447,5.217093467712402
4312,2017-04-27,7.653735160827637,6.813417434692383,20.813430786132812,4.31678581237793,5.061591148376465
4313,2017-04-28,7.7486138343811035,7.03927755355835,21.965269088745117,4.563216686248779,5.00716495513916
4314,2017-05-02,7.946284294128418,6.994105815887451,23.980985641479492,4.62269926071167,5.030490875244141
4315,2017-05-03,7.558855056762695,7.06939172744751,23.036746978759766,4.631196975708008,5.030490875244141
4316,2017-05-04,7.3928117752075195,7.114560604095459,22.648334503173828,4.690680503845215,4.851662635803223
4317,2017-05-05,7.369091987609863,7.0543341636657715,22.614850997924805,4.639695167541504,4.851662635803223
4318,2017-05-08,7.266303062438965,7.0543341636657715,22.815752029418945,4.631196975708008,4.680611610412598
4319,2017-05-09,7.5667595863342285,7.009162425994873,24.396181106567383,4.631196975708008,4.766136646270752
4320,2017-05-10,7.756523132324219,6.8209452629089355,23.800172805786133,4.5972065925598145,4.9216389656066895
4321,2017-05-11,7.883029460906982,6.738130569458008,23.23094940185547,4.486738204956055,4.960514545440674
4322,2017-05-12,7.606293678283691,6.866117000579834,22.21304702758789,4.274298667907715,5.069365978240967
4323,2017-05-15,7.890937328338623,6.888703346252441,21.911697387695312,4.189321994781494,5.357044696807861
4324,2017-05-16,8.183486938476562,7.099506378173828,22.21304702758789,4.257302761077881,5.559197902679443
4325,2017-05-17,8.088603973388672,7.2500786781311035,21.067907333374023,4.2233123779296875,5.341494083404541
4326,2017-05-18,7.116074562072754,7.1522064208984375,21.308988571166992,4.410259246826172,5.582522869110107
4327,2017-05-19,7.558855056762695,7.227491855621338,20.82682228088379,4.350776672363281,5.668049335479736
4328,2017-05-22,7.432344913482666,8.50736141204834,20.706283569335938,4.2233123779296875,5.6058478355407715
4329,2017-05-23,7.780242443084717,8.477246284484863,20.17054557800293,4.044862270355225,5.489222049713135
4330,2017-05-24,7.637920379638672,8.41701602935791,20.210723876953125,4.1128435134887695,5.489222049713135
4331,2017-05-25,7.543042182922363,8.733219146728516,19.855798721313477,3.9428908824920654,5.590297698974609
4332,2017-05-26,7.550946235656738,8.778390884399414,20.76655387878418,4.010871410369873,5.652498722076416
4333,2017-05-29,7.550946235656738,9.1849365234375,20.873703002929688,3.951388359069824,6.017928600311279
4334,2017-05-30,7.859309196472168,9.207524299621582,22.31349754333496,4.155331134796143,6.1578803062438965
4335,2017-05-31,7.543042182922363,8.703105926513672,21.784454345703125,4.002373695373535,6.010153293609619
4336,2017-06-01,7.527227878570557,8.966605186462402,20.960758209228516,3.764441728591919,6.041253566741943
4337,2017-06-02,7.558855056762695,8.454660415649414,21.181751251220703,3.798431634902954,6.064579010009766
4338,2017-06-05,7.463972568511963,8.462188720703125,19.447298049926758,3.518010377883911,5.979053497314453
4339,2017-06-06,7.487694263458252,8.243855476379395,19.688383102416992,3.568995952606201,6.103455066680908
4340,2017-06-07,7.384904861450195,8.063169479370117,19.581235885620117,3.543503522872925,5.877976417541504
4341,2017-06-08,7.5667595863342285,7.972826957702637,19.42051124572754,3.441532611846924,5.730249404907227
4342,2017-06-09,7.645827293395996,8.017997741699219,19.681686401367188,3.738948345184326,5.909078121185303
4343,2017-06-12,7.527227878570557,8.03305721282959,19.96294593811035,3.6879630088806152,6.080129623413086
